scenario_id,civilization_type,population_level,initial_population,environment,resource_abundance,disaster_freq,round,population,resources,tech_level,stability,happiness,conflict_count,env_degradation,military_power,knowledge,per_capita_resource,carrying_capacity,alive
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,275,748.79,565202.96,44.021,1.0,0.9794,0,0.0,819.05,2848.27,754.8225,13662.48,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,276,767.49,575455.3,44.714,1.0,0.9797,0,0.0,843.12,2892.99,749.7894,13689.21,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,277,788.0,585955.79,45.418,1.0,0.98,0,0.0,868.25,2938.41,743.6014,13715.95,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,278,807.49,596728.14,46.133,1.0,0.9803,0,0.0,894.55,2984.54,738.9954,13742.7,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,279,826.71,607757.29,46.8593,1.0,0.9805,0,0.0,921.99,3031.4,735.1558,13769.46,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,280,848.04,619038.45,47.5971,1.0,0.9808,0,0.0,950.55,3079.0,729.961,13796.24,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,281,835.48,630599.27,48.3465,1.0,0.9811,0,0.0,980.39,3127.34,754.7783,13823.02,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,282,854.69,641976.71,49.1077,1.0,0.9813,0,0.0,1009.53,3176.45,751.1225,13849.81,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,283,839.87,653602.73,49.8809,1.0,0.9816,0,0.0,1039.86,3226.33,778.219,13876.6,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,284,860.06,665013.57,50.6663,1.0,0.9819,0,0.0,1069.35,3277.0,773.2192,13903.41,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,285,868.45,676684.0,51.4641,1.0,0.9821,0,0.0,1100.14,3328.46,779.185,13930.23,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,286,891.5,688452.68,52.2745,1.0,0.9824,0,0.0,1131.52,3380.74,772.2413,13957.05,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,287,914.81,700516.82,53.0976,1.0,0.9826,0,0.0,1164.4,3433.83,765.7524,13983.88,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,288,938.47,712878.2,53.9337,1.0,0.9829,0,0.0,1198.84,3487.77,759.615,14010.72,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,289,960.88,725539.8,54.783,1.0,0.9831,0,0.0,1234.86,3542.55,755.0787,14037.57,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,290,951.34,738482.74,55.6457,1.0,0.9834,0,0.0,1272.41,3598.2,776.2591,14064.43,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,291,975.51,751275.42,56.522,1.0,0.9836,0,0.0,1309.42,3654.72,770.1342,14091.29,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,292,1001.29,764369.99,57.4121,1.0,0.9838,0,0.0,1348.12,3712.13,763.3815,14118.17,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,293,1027.03,777785.77,58.3162,1.0,0.9841,0,0.0,1388.66,3770.45,757.3179,14145.05,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,294,1054.67,791519.74,59.2346,1.0,0.9843,0,0.0,1431.05,3829.68,750.4902,14171.93,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,295,1081.62,805594.96,60.1675,1.0,0.9845,0,0.0,1475.45,3889.85,744.8035,14198.83,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,296,1108.91,819999.57,61.1151,1.0,0.9847,0,0.0,1521.83,3950.96,739.4616,14225.73,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,297,1139.39,834735.39,62.0776,1.0,0.9849,0,0.0,1570.25,4013.04,732.6182,14252.64,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,298,1167.71,849841.72,63.0553,1.0,0.9852,0,0.0,1620.97,4076.1,727.7832,14279.56,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,299,1144.5,865287.01,64.0484,1.0,0.9854,0,0.0,1673.86,4140.14,756.0389,14306.48,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,300,1172.59,880388.1,65.0571,1.0,0.9856,0,0.0,1725.13,4205.2,750.8077,14333.41,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,301,1172.52,895820.33,66.0818,1.0,0.9858,0,0.0,1778.64,4271.28,764.0134,14360.35,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,302,1203.11,911210.83,67.1226,1.0,0.986,0,0.0,1832.28,4338.41,757.3791,14387.29,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,303,1230.96,926959.52,68.1798,1.0,0.9862,0,0.0,1888.42,4406.59,753.0409,14414.24,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,304,1259.14,943026.84,69.2537,1.0,0.9864,0,0.0,1946.89,4475.84,748.9443,14441.2,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,305,1293.34,959413.61,70.3445,1.0,0.9866,0,0.0,2007.74,4546.18,741.8083,14468.16,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,306,1283.37,976194.1,71.4525,1.0,0.9868,0,0.0,2071.5,4617.64,760.6468,14495.13,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,307,1312.87,992792.57,72.578,1.0,0.987,0,0.0,2134.6,4690.22,756.2028,14522.11,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,308,1303.79,1009716.89,73.7212,1.0,0.9872,0,0.0,2200.32,4763.94,774.4464,14549.09,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,309,1337.01,1026467.34,74.8825,1.0,0.9874,0,0.0,2265.47,4838.82,767.7358,14576.07,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,310,1307.23,1043584.35,76.062,1.0,0.9875,0,0.0,2333.65,4914.88,798.316,14603.07,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,311,1323.76,1060259.58,77.2601,1.0,0.9877,0,0.0,2399.48,4992.14,800.9465,14630.07,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,312,1359.69,1077082.42,78.4771,1.0,0.9879,0,0.0,2467.0,5070.62,792.1528,14657.07,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,313,1393.47,1094295.08,79.7133,1.0,0.9881,0,0.0,2537.96,5150.33,785.3001,14684.08,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,314,1428.8,1111864.92,80.969,1.0,0.9883,0,0.0,2612.22,5231.3,778.1783,14711.1,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,315,1464.35,1129805.91,82.2445,1.0,0.9884,0,0.0,2689.95,5313.54,771.5387,14738.12,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,316,1442.5,1148114.91,83.5401,1.0,0.9886,0,0.0,2771.23,5397.08,795.9225,14765.15,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,317,1432.0,1166071.27,84.8561,1.0,0.9888,0,0.0,2850.74,5481.94,814.2981,14792.18,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,318,1469.79,1183815.97,86.1929,1.0,0.9889,0,0.0,2929.56,5568.13,805.4323,14819.21,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,319,1504.41,1201943.64,87.5507,1.0,0.9891,0,0.0,3012.35,5655.68,798.9484,14846.26,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,320,1545.11,1220408.52,88.9299,1.0,0.9892,0,0.0,3098.86,5744.61,789.8521,14873.3,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,321,1582.42,1239278.34,90.3309,1.0,0.9894,0,0.0,3189.74,5834.95,783.1532,14900.36,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,322,1620.84,1258504.35,91.7539,1.0,0.9896,0,0.0,3284.71,5926.7,776.4542,14927.41,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,323,1663.8,1278092.5,93.1994,1.0,0.9897,0,0.0,3383.94,6019.9,768.175,14954.47,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,324,1701.47,1298089.8,94.6677,1.0,0.9899,0,0.0,3487.96,6114.57,762.9241,14981.54,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,325,1746.24,1318424.25,96.1591,1.0,0.99,0,0.0,3596.29,6210.73,755.0094,15008.61,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,326,1791.71,1339172.15,97.674,1.0,0.9902,0,0.0,3709.75,6308.4,747.426,15035.69,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,327,1835.85,1360332.49,99.2127,1.0,0.9903,0,0.0,3828.47,6407.61,740.9838,15062.77,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,328,1877.84,1381879.75,100.7758,1.0,0.9905,0,0.0,3952.4,6508.39,735.8872,15089.85,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,329,1927.2,1403779.11,102.3635,1.0,0.9906,0,0.0,4081.37,6610.75,728.4047,15116.94,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,330,1974.55,1426106.01,103.9762,1.0,0.9907,0,0.0,4216.29,6714.73,722.2444,15144.03,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,331,1963.36,1448826.1,105.6143,1.0,0.9909,0,0.0,4357.02,6820.34,737.9302,15171.13,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,332,2014.57,1471259.29,107.2782,1.0,0.991,0,0.0,4496.87,6927.62,730.3107,15198.23,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,333,2019.76,1494111.27,108.9684,1.0,0.9911,0,0.0,4643.2,7036.59,739.7451,15225.34,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,334,2070.82,1516851.6,110.6852,1.0,0.9913,0,0.0,4790.62,7147.27,732.4893,15252.45,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,335,2125.21,1539987.66,112.429,1.0,0.9914,0,0.0,4944.73,7259.7,724.6301,15279.56,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,336,2080.58,1563543.3,114.2004,1.0,0.9915,0,0.0,5106.02,7373.9,751.4929,15306.68,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,337,2136.72,1586415.96,115.9997,1.0,0.9917,0,0.0,5262.31,7489.9,742.455,15333.8,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,338,2144.97,1609707.77,117.8273,1.0,0.9918,0,0.0,5426.29,7607.73,750.4561,15360.92,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,339,2200.45,1632886.34,119.6837,1.0,0.9919,0,0.0,5591.95,7727.41,742.0703,15388.05,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,340,2224.59,1656451.11,121.5694,1.0,0.992,0,0.0,5765.47,7848.98,744.6087,15415.19,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,341,2278.22,1680054.0,123.4848,1.0,0.9921,0,0.0,5942.85,7972.47,737.443,15442.32,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,342,2337.59,1703995.0,125.4304,1.0,0.9923,0,0.0,6128.1,8097.9,728.9528,15469.46,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,343,2394.89,1728317.84,127.4067,1.0,0.9924,0,0.0,6322.12,8225.3,721.6692,15496.6,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,344,2455.3,1752983.29,129.4141,1.0,0.9925,0,0.0,6524.75,8354.72,713.9582,15523.75,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,345,2474.48,1778005.27,131.4531,1.0,0.9926,0,0.0,6736.56,8486.17,718.5361,15550.9,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,346,2483.24,1802949.1,133.5243,1.0,0.9927,0,0.0,6951.85,8619.7,726.0468,15578.05,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,347,2548.12,1827700.65,135.6281,1.0,0.9928,0,0.0,7169.22,8755.32,717.2733,15605.21,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,348,2615.05,1852804.81,137.7651,1.0,0.9929,0,0.0,7396.91,8893.09,708.5147,15632.37,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,349,2680.09,1878260.05,139.9358,1.0,0.993,0,0.0,7635.39,9033.03,700.8196,15659.53,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,350,2748.45,1904025.61,142.1406,1.0,0.9931,0,0.0,7884.52,9175.17,692.7628,15686.7,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,351,2810.6,1930110.35,144.3803,1.0,0.9932,0,0.0,8144.98,9319.55,686.7256,15713.87,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,352,2822.36,1956431.93,146.6552,1.0,0.9933,0,0.0,8415.98,9466.2,693.191,15741.04,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,353,2893.4,1982501.7,148.966,1.0,0.9934,0,0.0,8689.8,9615.17,685.1818,15768.21,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,354,2960.64,2008848.86,151.3131,1.0,0.9935,0,0.0,8975.96,9766.48,678.5195,15795.39,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,355,3041.15,2035412.65,153.6973,1.0,0.9936,0,0.0,9274.03,9920.18,669.2903,15822.57,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,356,3121.65,2062284.0,156.1191,1.0,0.9937,0,0.0,9586.37,10076.3,660.6384,15849.76,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,357,3137.95,2089432.05,158.579,1.0,0.9938,0,0.0,9913.21,10234.88,665.8584,15876.94,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,358,3067.58,2116275.99,161.0777,1.0,0.9939,0,0.0,10243.94,10395.95,689.8855,15904.13,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,359,3146.67,2142073.13,163.6158,1.0,0.994,0,0.0,10563.86,10559.57,680.7418,15931.32,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,360,3103.92,2168069.96,166.1939,1.0,0.9941,0,0.0,10898.89,10725.76,698.4937,15958.52,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,361,3180.1,2193245.1,168.8126,1.0,0.9942,0,0.0,11227.81,10894.58,689.6782,15985.72,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,362,3260.33,2218548.43,171.4726,1.0,0.9943,0,0.0,11571.89,11066.05,680.4665,16012.92,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,363,3345.77,2243978.09,174.1745,1.0,0.9944,0,0.0,11932.12,11240.22,670.6906,16040.12,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,364,3426.81,2269538.13,176.9189,1.0,0.9944,0,0.0,12309.68,11417.14,662.2882,16067.32,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,365,3516.42,2295157.35,179.7067,1.0,0.9945,0,0.0,12704.02,11596.85,652.6979,16094.53,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,366,3605.3,2320860.48,182.5383,1.0,0.9946,0,0.0,13117.03,11779.39,643.7358,16121.74,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,367,3693.98,2346600.66,185.4146,1.0,0.9947,0,0.0,13548.85,11964.8,635.2491,16148.95,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,368,3794.61,2372333.96,188.3363,1.0,0.9948,0,0.0,13999.73,12153.14,625.1853,16176.17,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,369,3898.96,2398097.85,191.3039,1.0,0.9949,0,0.0,14472.34,12344.44,615.0609,16203.38,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,370,3996.4,2423867.97,194.3184,1.0,0.9949,0,0.0,14967.77,12538.76,606.5133,16230.6,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,371,4097.88,2449548.28,197.3803,1.0,0.995,0,0.0,15484.95,12736.14,597.7599,16257.83,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,372,4191.29,2475113.66,200.4905,1.0,0.9951,0,0.0,16025.07,12936.63,590.5375,16285.05,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,373,4294.75,2500462.11,203.6497,1.0,0.9952,0,0.0,16586.8,13140.28,582.2143,16312.27,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,374,4409.23,2525601.05,206.8587,1.0,0.9952,0,0.0,17172.63,13347.14,572.7985,16339.5,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,375,4447.82,2550536.22,210.1183,1.0,0.9953,0,0.0,17785.36,13557.26,573.4345,16366.73,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,376,4498.98,2574791.23,213.4293,1.0,0.9954,0,0.0,18408.7,13770.69,572.305,16393.96,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,377,4620.07,2598399.16,216.7924,1.0,0.9954,0,0.0,19045.73,13987.48,562.4159,16421.2,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,378,4745.66,2621673.4,220.2085,1.0,0.9955,0,0.0,19712.61,14207.69,552.4355,16448.44,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,379,4869.74,2644566.11,223.6785,1.0,0.9956,0,0.0,20410.85,14431.37,543.0613,16475.67,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,380,5001.64,2666996.92,227.2031,1.0,0.9956,0,0.0,21140.59,14658.57,533.2241,16502.91,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,381,4885.06,2688925.67,230.7833,1.0,0.9957,0,0.0,21904.18,14889.35,550.4384,16530.16,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,382,4995.61,2709239.19,234.4199,1.0,0.9958,0,0.0,22642.34,15123.77,542.324,16557.4,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,383,4947.06,2728862.18,238.1139,1.0,0.9958,0,0.0,23410.52,15361.89,551.613,16584.64,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,384,5061.37,2747134.16,241.866,1.0,0.9959,0,0.0,24169.75,15603.75,542.7648,16611.89,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,385,5192.65,2764619.18,245.6773,1.0,0.996,0,0.0,24961.14,15849.43,532.4105,16639.14,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,386,5223.84,2781294.13,249.5486,1.0,0.996,0,0.0,25789.56,16098.98,532.4233,16666.39,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,387,5343.2,2796774.58,253.481,1.0,0.9961,0,0.0,26629.61,16352.46,523.4269,16693.65,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,388,5211.47,2811260.07,257.4753,1.0,0.9962,0,0.0,27504.85,16609.93,539.4369,16720.9,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,389,5105.53,2824048.79,261.5326,1.0,0.9962,0,0.0,28348.69,16871.47,553.1355,16748.16,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,390,5242.28,2835241.02,265.6538,1.0,0.9963,0,0.0,29168.03,17137.12,540.8408,16775.41,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,391,5234.82,2845335.63,269.84,1.0,0.9963,0,0.0,30029.73,17406.96,543.5405,16802.67,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,392,5375.51,2853994.93,274.0921,1.0,0.9964,0,0.0,30894.04,17681.05,530.9249,16829.94,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,393,5496.57,2861401.27,278.4112,1.0,0.9964,0,0.0,31803.3,17959.46,520.5796,16857.2,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,394,5642.53,2867427.63,282.7984,1.0,0.9965,0,0.0,32752.51,18242.26,508.1814,16884.46,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,395,5776.19,2871997.39,287.2548,1.0,0.9965,0,0.0,33749.58,18529.52,497.2135,16911.73,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,396,5929.21,2874990.54,291.7814,1.0,0.9966,0,0.0,34791.59,18821.3,484.8862,16939.0,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,397,6091.96,2876302.26,296.3793,1.0,0.9966,0,0.0,35885.08,19117.68,472.147,16966.26,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,398,6231.63,2875808.37,301.0496,1.0,0.9967,0,0.0,37033.83,19418.73,461.4858,16993.53,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,399,6300.17,2873385.46,305.7936,1.0,0.9967,0,0.0,38231.5,19724.52,456.0804,17020.81,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,400,6462.3,2868962.34,310.6124,1.0,0.9968,0,0.0,39456.43,20035.13,443.9536,17048.08,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,401,6454.33,2862364.83,315.507,1.0,0.9968,0,0.0,40739.19,20350.64,443.4801,17075.35,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,402,6613.69,2853680.7,320.4788,1.0,0.9969,0,0.0,42025.34,20671.12,431.4809,17102.63,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,403,6790.64,2842597.42,325.529,1.0,0.9969,0,0.0,43370.51,20996.65,418.6052,17129.91,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,404,6974.6,2828934.52,330.6588,1.0,0.997,0,0.0,44781.56,21327.31,405.6052,17157.19,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,405,7147.83,2812514.95,335.8693,1.0,0.997,0,0.0,46261.89,21663.18,393.4784,17184.47,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,406,7003.04,2793198.43,341.162,1.0,0.9971,0,0.0,47808.86,22004.34,398.8549,17211.75,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,407,7187.11,2771791.34,346.5382,1.0,0.9971,0,0.0,49311.89,22350.88,385.6613,17239.03,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,408,7098.78,2747229.56,351.999,1.0,0.9972,0,0.0,50888.13,22702.88,387.0001,17266.31,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,409,6983.74,2720364.41,357.5459,1.0,0.9972,0,0.0,52440.12,23060.42,389.5285,17293.6,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,410,7170.39,2691326.54,363.1802,1.0,0.9973,0,0.0,53958.16,23423.6,375.3389,17320.89,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,411,7341.51,2658787.79,368.9033,1.0,0.9973,0,0.0,55554.85,23792.51,362.1581,17348.17,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,412,7276.71,2622633.81,374.7166,1.0,0.9973,0,0.0,57225.47,24167.22,360.4146,17375.46,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,413,7388.35,2583936.07,380.6215,1.0,0.9974,0,0.0,58880.44,24547.84,349.731,17402.75,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,414,7578.91,2541687.11,386.6194,1.0,0.9974,0,0.0,60588.88,24934.46,335.3633,17430.04,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,415,7453.68,2495261.83,392.7119,1.0,0.9975,0,0.0,62383.04,25327.18,334.7689,17457.33,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,416,7512.05,2446515.08,398.9004,1.0,0.9975,0,0.0,64137.07,25726.08,325.6789,17484.63,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,417,7689.6,2394219.86,405.1864,1.0,0.9975,0,0.0,65926.0,26131.26,311.3584,17511.92,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,418,7666.85,2337390.79,411.5715,1.0,0.9976,0,0.0,67800.1,26542.83,304.8697,17539.22,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,419,7864.74,2277384.76,418.0572,1.0,0.9976,0,0.0,69676.22,26960.89,289.569,17566.51,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,420,8066.11,2212339.2,424.6451,1.0,0.9976,0,0.0,71649.26,27385.54,274.2758,17593.81,1
S018,锚点共生文明,小型部落,10,普通位面,0.7,0.3,421,7970.59,2141986.25,431.3369,1.0,0.9977,0,0.0,73722.17,27816.87,268.7361,17621.11,1
